File Name, Source/Story,",Raw Sentence,",Components,Compound Word,Tag,Position,",Clean Context,",",Total No Of Compounds",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ???????? <????-????????>T6 ???????? ???????? ????????????, ???? ? ???? ???? <?????-?????????>T6 ????????, ", ????-???????? , ? , T6 ,11,",  ???????? ????-???????? ???????? ???????? ????????????, ???? ? ???? ???? ?????-????????? ????????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ???????? <????-????????>T6 ???????? ???????? ????????????, ???? ? ???? ???? <?????-?????????>T6 ????????, ", ?????-????????? , ? , T6 ,78,",  ???????? ????-???????? ???????? ???????? ????????????, ???? ? ???? ???? ?????-????????? ????????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <???????-??????>T6 ????? ?????? ??????? ???????? ??????? ?????, ", ???????-?????? , ? , T6 ,2,",  ???????-?????? ????? ?????? ??????? ???????? ??????? ?????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ??? <????-???????>K7 ???????? ??????? ??? ???????, ", ????-??????? , ? , K7 ,6,",  ??? ????-??????? ???????? ??????? ??? ???????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ???? ? ??? <???-?????????????>Di ?????????, ", ???-????????????? , ? , Di ,13,",  ???? ? ??? ???-????????????? ?????????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ???? ????? ????????? ??? ?????? ??? ?????? ???????  ??????? ????????? ?????? <???????-???????>Bs6 ?????????, ????? ??????? ?, ", ???????-??????? , ? , Bs6 ,79,",  ???? ????? ????????? ??? ?????? ??? ?????? ???????  ??????? ????????? ?????? ???????-??????? ?????????, ????? ??????? ?, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <????-????>T6 ? ????? <????-??????????>T6 ??????? ????????? ??????? , ", ????-???? , ? , T6 ,2,",  ????-???? ? ????? ????-?????????? ??????? ????????? ??????? , ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <????-????>T6 ? ????? <????-??????????>T6 ??????? ????????? ??????? , ", ????-?????????? , ? , T6 ,24,",  ????-???? ? ????? ????-?????????? ??????? ????????? ??????? , ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ???? ? ??? ????? ???????? ???? <?????-????????>K1 ??????, ", ?????-???????? , ? , K1 ,33,",  ???? ? ??? ????? ???????? ???? ?????-???????? ??????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ??? ?? ??? ?? ?????? ? <??????-??????>T6 ???????????, ", ??????-?????? , ? , T6 ,25,",  ??? ?? ??? ?? ?????? ? ??????-?????? ???????????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <???-??????>T6 ?? <????-??????>Ds ?????? ??????? <????-?????????>K7 ?????? ???????, ", ???-?????? , ? , T6 ,2,",  ???-?????? ?? ????-?????? ?????? ??????? ????-????????? ?????? ???????, ",", 3, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <???-??????>T6 ?? <????-??????>Ds ?????? ??????? <????-?????????>K7 ?????? ???????, ", ????-?????? , ? , Ds ,20,",  ???-?????? ?? ????-?????? ?????? ??????? ????-????????? ?????? ???????, ",", 3, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <???-??????>T6 ?? <????-??????>Ds ?????? ??????? <????-?????????>K7 ?????? ???????, ", ????-????????? , ? , K7 ,51,",  ???-?????? ?? ????-?????? ?????? ??????? ????-????????? ?????? ???????, ",", 3, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ??????? <???-????>K1 ????? <????-???????>T6 ???? ??????, ", ???-???? , ? , K1 ,10,",  ??????? ???-???? ????? ????-??????? ???? ??????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ??????? <???-????>K1 ????? <????-???????>T6 ???? ??????, ", ????-??????? , ? , T6 ,29,",  ??????? ???-???? ????? ????-??????? ???? ??????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ?????? ??? ????????? <???-???-?????>K1 ???????, ??? ??????? ??? ??????? ??????? ????? ???????? ??????????? ?????????? ????????, ", ???-???-????? , ? , K1 ,23,",  ?????? ??? ????????? ???-???-????? ???????, ??? ??????? ??? ??????? ??????? ????? ???????? ??????????? ?????????? ????????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ??  <???????-?????>T6 ?????? ?????? ? ??? ????? ?????????, ", ???????-????? , ? , T6 ,6,",  ??  ???????-????? ?????? ?????? ? ??? ????? ?????????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ??????? ?? ???? ?????? ????? ?????? ?????? ??????? ????? ???????? ??? ????? ?????????????, ???????? ? ?????? ????????? ???????? <???-???????>T6 ??????? ???? ???? ?????????????, ", ???-??????? , ? , T6 ,130,",  ??????? ?? ???? ?????? ????? ?????? ?????? ??????? ????? ???????? ??? ????? ?????????????, ???????? ? ?????? ????????? ???????? ???-??????? ??????? ???? ???? ?????????????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ?????????? ??????? <?????-????????>Bs3 ??????? <??-????????>T6 ?????? , ", ?????-???????? , ? , Bs3 ,21,",  ?????????? ??????? ?????-???????? ??????? ??-???????? ?????? , ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ?????????? ??????? <?????-????????>Bs3 ??????? <??-????????>T6 ?????? , ", ??-???????? , ? , T6 ,49,",  ?????????? ??????? ?????-???????? ??????? ??-???????? ?????? , ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ???????????? <???-???????>T6 ??????????? <???????-??????>T6 ??????, ", ???-??????? , ? , T6 ,15,",  ???????????? ???-??????? ??????????? ???????-?????? ??????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ???????????? <???-???????>T6 ??????????? <???????-??????>T6 ??????, ", ???????-?????? , ? , T6 ,43,",  ???????????? ???-??????? ??????????? ???????-?????? ??????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ?? <????-??????????>T6 ???????? ?????????? <???-???????>T6 ???????? ???????? ????? ?????? ?????? ???????, ", ????-?????????? , ? , T6 ,4,", ?? ????-?????????? ???????? ?????????? ???-??????? ???????? ???????? ????? ?????? ?????? ???????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ?? <????-??????????>T6 ???????? ?????????? <???-???????>T6 ???????? ???????? ????? ?????? ?????? ???????, ", ???-??????? , ? , T6 ,44,", ?? ????-?????????? ???????? ?????????? ???-??????? ???????? ???????? ????? ?????? ?????? ???????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ??????? ????? <???-??????????>Di ?????? ???? ??? ? ??????? ??????? ????????? ??????????, ", ???-?????????? , ? , Di ,16,",  ??????? ????? ???-?????????? ?????? ???? ??? ? ??????? ??????? ????????? ??????????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ?????? ?????? ????????? ??????? ? ?????? ??? <???-?????????????>Di ?? ?? <????-????????>T6 ??????????, ", ???-????????????? , ? , Di ,47,",  ?????? ?????? ????????? ??????? ? ?????? ??? ???-????????????? ?? ?? ????-???????? ??????????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ?????? ?????? ????????? ??????? ? ?????? ??? <???-?????????????>Di ?? ?? <????-????????>T6 ??????????, ", ????-???????? , ? , T6 ,75,",  ?????? ?????? ????????? ??????? ? ?????? ??? ???-????????????? ?? ?? ????-???????? ??????????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ??? ??????? ?? ???????? <????-???????>T6 ???????? ????? <????-???????>T6, ", ????-??????? , ? , T6 ,26,",  ??? ??????? ?? ???????? ????-??????? ???????? ????? ????-???????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ??? ??????? ?? ???????? <????-???????>T6 ???????? ????? <????-???????>T6, ", ????-??????? , ? , T6 ,58,",  ??? ??????? ?? ???????? ????-??????? ???????? ????? ????-???????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ???????? ??????? <????-????>T6 ?????, ", ????-???? , ? , T6 ,19,",  ???????? ??????? ????-???? ?????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ????? ??? ? ??????? ?????? ????????? ??? ???? ? ???????? <????-??????>T6 ?????, ", ????-?????? , ? , T6 ,59,",  ????? ??? ? ??????? ?????? ????????? ??? ???? ? ???????? ????-?????? ?????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <??????-???>T6 ???????? <????-???????>T6 , ", ??????-??? , ? , T6 ,2,",  ??????-??? ???????? ????-??????? , ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <??????-???>T6 ???????? <????-???????>T6 , ", ????-??????? , ? , T6 ,26,",  ??????-??? ???????? ????-??????? , ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ???? <??-?????>T6 ???????? ??????? ?????, <????-??????>T6 ?, ", ??-????? , ? , T6 ,6,", ???? ??-????? ???????? ??????? ?????, ????-?????? ?, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ???? <??-?????>T6 ???????? ??????? ?????, <????-??????>T6 ?, ", ????-?????? , ? , T6 ,43,", ???? ??-????? ???????? ??????? ?????, ????-?????? ?, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ??? ????????? ????? <??-????>Di ?????? ???????????, ", ??-???? , ? , Di ,22,",  ??? ????????? ????? ??-???? ?????? ???????????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ??????? <????-?????>T6 ???? ????????? ??? ????????? ????????? ????????, ", ????-????? , ? , T6 ,10,",  ??????? ????-????? ???? ????????? ??? ????????? ????????? ????????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ??????? ?????? ??????? ????? ???????? ??????? ????? ????? ??????? , ?? ?????! <????-????>T6 ????? ????????? ???? ?????, ", ????-???? , ? , T6 ,79,", ??????? ?????? ??????? ????? ???????? ??????? ????? ????? ??????? , ?? ?????! ????-???? ????? ????????? ???? ?????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ?? ????? <??????-????>T6 ????????, ", ??????-???? , ? , T6 ,11,",  ?? ????? ??????-???? ????????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ??? <????-??????????>T6 <???-?????????????>Di ?????????, ", ????-?????????? , ? , T6 ,6,",  ??? ????-?????????? ???-????????????? ?????????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ??? <????-??????????>T6 <???-?????????????>Di ?????????, ", ???-????????????? , ? , Di ,26,",  ??? ????-?????????? ???-????????????? ?????????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ??? ???? ????? ??????, ???? ????? <?-?????>BvS, ???? ? ?????? ?????, ", ?-????? , ? , BvS ,36,",  ??? ???? ????? ??????, ???? ????? ?-?????, ???? ? ?????? ?????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", "" ????? ? <??????-???>T6 ???????? ????? ?????? - ? ???? ?????? ??? ????? <???-?????>U"", ", ??????-??? , ? , T6 ,10,", "" ????? ? ??????-??? ???????? ????? ?????? - ? ???? ?????? ??? ????? ???-?????"", ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", "" ????? ? <??????-???>T6 ???????? ????? ?????? - ? ???? ?????? ??? ????? <???-?????>U"", ", ???-????? , ? , U ,74,", "" ????? ? ??????-??? ???????? ????? ?????? - ? ???? ?????? ??? ????? ???-?????"", ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <???-??????>T6 ??? ?????, ?? <???-??????>T6 ?????? ???????? ?????, ", ???-?????? , ? , T6 ,2,",  ???-?????? ??? ?????, ?? ???-?????? ?????? ???????? ?????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <???-??????>T6 ??? ?????, ?? <???-??????>T6 ?????? ???????? ?????, ", ???-?????? , ? , T6 ,31,",  ???-?????? ??? ?????, ?? ???-?????? ?????? ???????? ?????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ??????????? ???????? ?? ????? <???-???????>T6 ??????? <???-??????>T6 ???? ???????????, ", ???-??????? , ? , T6 ,32,",  ??????????? ???????? ?? ????? ???-??????? ??????? ???-?????? ???? ???????????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ??????????? ???????? ?? ????? <???-???????>T6 ??????? <???-??????>T6 ???? ???????????, ", ???-?????? , ? , T6 ,56,",  ??????????? ???????? ?? ????? ???-??????? ??????? ???-?????? ???? ???????????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ?????? <????-????>T6 ???????, ", ????-???? , ? , T6 ,8,", ?????? ????-???? ???????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ????? ?????? <???-????????>Di ? ????????? ?????, ", ???-???????? , ? , Di ,15,",  ????? ?????? ???-???????? ? ????????? ?????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ???????? ???????? <????-??????>T6 ?????? ?????, ", ????-?????? , ? , T6 ,20,",  ???????? ???????? ????-?????? ?????? ?????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ???? ?????? <?????-??????>T6 ????? ????? ??????????, ", ?????-?????? , ? , T6 ,14,",  ???? ?????? ?????-?????? ????? ????? ??????????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", "" ?????? <????-????>T6 ????? - ???? ????? ?????? ??? <???-???????>T6 ??????"", ", ????-???? , ? , T6 ,9,", "" ?????? ????-???? ????? - ???? ????? ?????? ??? ???-??????? ??????"", ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", "" ?????? <????-????>T6 ????? - ???? ????? ?????? ??? <???-???????>T6 ??????"", ", ???-??????? , ? , T6 ,55,", "" ?????? ????-???? ????? - ???? ????? ?????? ??? ???-??????? ??????"", ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ??????? <????-???>T6 ???????? ?????? <????-???????>K1 ?????? ???????, ", ????-??? , ? , T6 ,10,",  ??????? ????-??? ???????? ?????? ????-??????? ?????? ???????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ??????? <????-???>T6 ???????? ?????? <????-???????>K1 ?????? ???????, ", ????-??????? , ? , K1 ,39,",  ??????? ????-??? ???????? ?????? ????-??????? ?????? ???????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ??? ????? ????? ??????????? ????????? ?? ?????????? <???-??????>T6 ???? ???????, ", ???-?????? , ? , T6 ,54,",  ??? ????? ????? ??????????? ????????? ?? ?????????? ???-?????? ???? ???????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ?? ????? ????????? ???? ????? ? ????? <???????-???????>T6 , ", ???????-??????? , ? , T6 ,40,",  ?? ????? ????????? ???? ????? ? ????? ???????-??????? , ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ??? ??????? ???????? <???-??????>T6 ?????? ??????, ", ???-?????? , ? , T6 ,22,", ??? ??????? ???????? ???-?????? ?????? ??????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ????????? ? <???-???????>Di ???????, ", ???-??????? , ? , Di ,14,",  ????????? ? ???-??????? ???????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <?????-????????>T7 ???????? ???????? <??????-?????????>Ds ???????????, ", ?????-???????? , ? , T7 ,2,",  ?????-???????? ???????? ???????? ??????-????????? ???????????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <?????-????????>T7 ???????? ???????? <??????-?????????>Ds ???????????, ", ??????-????????? , ? , Ds ,39,",  ?????-???????? ???????? ???????? ??????-????????? ???????????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ??????? ???? ??????? ??????? ? ??? <??-????>T6 ???? <?????-????>T6 ??????, ", ??-???? , ? , T6 ,37,",  ??????? ???? ??????? ??????? ? ??? ??-???? ???? ?????-???? ??????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ??????? ???? ??????? ??????? ? ??? <??-????>T6 ???? <?????-????>T6 ??????, ", ?????-???? , ? , T6 ,54,",  ??????? ???? ??????? ??????? ? ??? ??-???? ???? ?????-???? ??????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ?? <???-????>Ds ??????? ??? ???? ??? ? <????-??????>T1 , ", ???-???? , ? , Ds ,5,",  ?? ???-???? ??????? ??? ???? ??? ? ????-?????? , ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ?? <???-????>Ds ??????? ??? ???? ??? ? <????-??????>T1 , ", ????-?????? , ? , T1 ,41,",  ?? ???-???? ??????? ??? ???? ??? ? ????-?????? , ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ?? ?? ????????? <??????-?????>K1 ??????????, ", ??????-????? , ? , K1 ,18,",  ?? ?? ????????? ??????-????? ??????????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ??? ???????????? ??????? ?????????  ???????, <????????-??????>T6 ? ???????, ", ????????-?????? , ? , T6 ,47,",  ??? ???????????? ??????? ?????????  ???????, ????????-?????? ? ???????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ??? <????-???????>K1 ?????????? <??-?????????\u200c >T6 ???????, ", ????-??????? , ? , K1 ,5,", ??? ????-??????? ?????????? ??-?????????\u200c  ???????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ??? <????-???????>K1 ?????????? <??-?????????\u200c >T6 ???????, ", ??-?????????\u200c  , ? , T6 ,33,", ??? ????-??????? ?????????? ??-?????????\u200c  ???????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <?????-????>K1 ?? ??????? ????? ?????? ??????????, ", ?????-???? , ? , K1 ,2,",  ?????-???? ?? ??????? ????? ?????? ??????????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ?? ???? <?????-??????????>Bsu ???? <????-??????????>T6 <????-??????????>T6 ? ???????? ??????????????, ", ?????-?????????? , ? , Bsu ,10,",  ?? ???? ?????-?????????? ???? ????-?????????? ????-?????????? ? ???????? ??????????????, ",", 3, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ?? ???? <?????-??????????>Bsu ???? <????-??????????>T6 <????-??????????>T6 ? ???????? ??????????????, ", ????-?????????? , ? , T6 ,37,",  ?? ???? ?????-?????????? ???? ????-?????????? ????-?????????? ? ???????? ??????????????, ",", 3, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ?? ???? <?????-??????????>Bsu ???? <????-??????????>T6 <????-??????????>T6 ? ???????? ??????????????, ", ????-?????????? , ? , T6 ,57,",  ?? ???? ?????-?????????? ???? ????-?????????? ????-?????????? ? ???????? ??????????????, ",", 3, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ????????? ??????? ??????? ???????? ?? <????-???>K1 , ", ????-??? , ? , K1 ,39,", ????????? ??????? ??????? ???????? ?? ????-??? , ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ???????????? ??????????? ??????? <?????-???????>T6 , ", ?????-??????? , ? , T6 ,34,", ???????????? ??????????? ??????? ?????-??????? , ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", <????-?????????>T6 ?????????? ?????????? ? ?? ?????? , ", ????-????????? , ? , T6 ,1,", ????-????????? ?????????? ?????????? ? ?? ?????? , ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", <????-????>K1 ?? ????? ?????? ?????? ??????????????, ", ????-???? , ? , K1 ,1,", ????-???? ?? ????? ?????? ?????? ??????????????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ???? ?? ????\u200c??? ???? ????? <???-????>T6 ???? , ", ???-???? , ? , T6 ,29,", ???? ?? ????\u200c??? ???? ????? ???-???? ???? , ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <???-????????>DI ???? ????? ???? ??????? ????? ???? ? ??? ?????????????, ", ???-???????? , ? , DI ,2,",  ???-???????? ???? ????? ???? ??????? ????? ???? ? ??? ?????????????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <???-????????>DI ????? ???? ?????? ???? <???????-??????>T6 ????????????, ", ???-???????? , ? , DI ,2,",  ???-???????? ????? ???? ?????? ???? ???????-?????? ????????????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <???-????????>DI ????? ???? ?????? ???? <???????-??????>T6 ????????????, ", ???????-?????? , ? , T6 ,42,",  ???-???????? ????? ???? ?????? ???? ???????-?????? ????????????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <???-????????>Di ??????????? ???????, ", ???-???????? , ? , Di ,2,",  ???-???????? ??????????? ???????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ??? ????? ??????? ??????? ?? <???-????????>Di ????????? ??????? ??????, ", ???-???????? , ? , Di ,31,",  ??? ????? ??????? ??????? ?? ???-???????? ????????? ??????? ??????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ?????????? ?? ?????????? ???? ??????? ? <???-??????????>Di ???? ????????? ??? ????????, ", ???-?????????? , ? , Di ,42,",  ?????????? ?? ?????????? ???? ??????? ? ???-?????????? ???? ????????? ??? ????????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ???? ??? <????-????>U ? ????? ??????? ? ????? ?????? ???????? , ", ????-???? , ? , U ,10,", ???? ??? ????-???? ? ????? ??????? ? ????? ?????? ???????? , ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ??????? ?????? ??????? <???-??????>T6 ???? ???????? ?? ??? <?????-???>T7 , ", ???-?????? , ? , T6 ,24,", ??????? ?????? ??????? ???-?????? ???? ???????? ?? ??? ?????-??? , ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ??????? ?????? ??????? <???-??????>T6 ???? ???????? ?? ??? <?????-???>T7 , ", ?????-??? , ? , T7 ,60,", ??????? ?????? ??????? ???-?????? ???? ???????? ?? ??? ?????-??? , ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ??? <???-???????>K1 ????????\u200c?? ??? ????? ??????? , ", ???-??????? , ? , K1 ,5,", ??? ???-??????? ????????\u200c?? ??? ????? ??????? , ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ????? ??????? ?????? ???? ???? ?? <?????-??????>T6 ?????, ", ?????-?????? , ? , T6 ,36,",  ????? ??????? ?????? ???? ???? ?? ?????-?????? ?????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ??  ?????? ????? <????-???>K1 ???? ? ?????, ", ????-??? , ? , K1 ,19,",  ??  ?????? ????? ????-??? ???? ? ?????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ??? ?? <???-??????>T7 ?????? ?? <???-??????>K1 , ", ???-?????? , ? , T7 ,8,", ??? ?? ???-?????? ?????? ?? ???-?????? , ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ??? ?? <???-??????>T7 ?????? ?? <???-??????>K1 , ", ???-?????? , ? , K1 ,33,", ??? ?? ???-?????? ?????? ?? ???-?????? , ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ?????? ??????????? ??????? <?????-???>T6 ??? , ", ?????-??? , ? , T6 ,28,", ?????? ??????????? ??????? ?????-??? ??? , ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ??????? ????? ???????? ?????? <????-??????>Bs6 , ", ????-?????? , ? , Bs6 ,31,", ??????? ????? ???????? ?????? ????-?????? , ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ??? ?????????? ?????????? ?? <????-????????>T7 ?????? ?? ?????? ??? ??????? ??????? ???????? ???????, ", ????-???????? , ? , T7 ,30,", ??? ?????????? ?????????? ?? ????-???????? ?????? ?? ?????? ??? ??????? ??????? ???????? ???????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ?? ?????????? ?????? ????????? ??? ????? ?????????- ??????? ????????? ???????? <?????-?????>K7 ????, ", ?????-????? , ? , K7 ,81,",  ?? ?????????? ?????? ????????? ??? ????? ?????????- ??????? ????????? ???????? ?????-????? ????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", <???-??????????>U ? ?? <??????-???????>U ??? , ", ???-?????????? , ? , U ,1,", ???-?????????? ? ?? ??????-??????? ??? , ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", <???-??????????>U ? ?? <??????-???????>U ??? , ", ??????-??????? , ? , U ,24,", ???-?????????? ? ?? ??????-??????? ??? , ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", <????????-??????>U ? ?? <??????-??????>U ??? , ", ????????-?????? , ? , U ,1,", ????????-?????? ? ?? ??????-?????? ??? , ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", <????????-??????>U ? ?? <??????-??????>U ??? , ", ??????-?????? , ? , U ,25,", ????????-?????? ? ?? ??????-?????? ??? , ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ?? ???? ???????? ?????? ????????? ????????? <?-?????????>Tn ???? ????? ?????? ?? ??????????, ", ?-????????? , ? , Tn ,45,", ?? ???? ???????? ?????? ????????? ????????? ?-????????? ???? ????? ?????? ?? ??????????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <???-??????>T6 ????? ????? ? <???????????>T6, ", ???-?????? , ? , T6 ,2,",  ???-?????? ????? ????? ? ???????????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <???-??????>T6 ????? ????? ? <???????????>T6, ", ??????????? , ? , T6 ,31,",  ???-?????? ????? ????? ? ???????????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", <?????-???>T6-???????>T3 ????  ?????? <????-?????????>Bs6 , ", ?????-??? , ? , T6 ,1,", ?????-???-??????? ????  ?????? ????-????????? , ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", <?????-???>T6-???????>T3 ????  ?????? <????-?????????>Bs6 , ", ????-????????? , ? , T3 ,39,", ?????-???-??????? ????  ?????? ????-????????? , ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ?? ??? ????? ??? ????? <??-??????>T6 , ", ??-?????? , ? , T6 ,24,", ?? ??? ????? ??? ????? ??-?????? , ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", <?????-????????>T6 ???????? ??????? ?? ?????? , ", ?????-???????? , ? , T6 ,1,", ?????-???????? ???????? ??????? ?? ?????? , ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ""??? <?-?????>Tn <?-?????>Tn ?? ???? ???? ?????????  ??? ?????????? ?????? ?? ????? ???? ???? <??-?????????>T6 ??????? "", ", ?-????? , ? , Tn ,6,", ""??? ?-????? ?-????? ?? ???? ???? ?????????  ??? ?????????? ?????? ?? ????? ???? ???? ??-????????? ??????? "", ",", 3, ",,
